xi,phi_prime,phat
62.109375,1.5237547890642294e-13,-0.0011495621976502658
62.20703125,1.386295364724935e-13,-0.001274531923108356
62.3046875,8.288543798876241e-14,-0.001335709018381936
62.40234375,4.8945979291749585e-14,-0.001331365131892342
62.5,-9.671462070439806e-15,-0.0012629616161972225
62.59765625,-3.719047868892088e-14,-0.0011350181691946945
62.6953125,-9.044357598757016e-14,-0.0009548366402668758
62.79296875,-1.0311929546096536e-13,-0.0007320960755829536
62.890625,-1.4567294509390483e-13,-0.0004783409730602183
62.98828125,-1.5035176082174461e-13,-0.00020638944259589946
63.0859375,-1.7507254407542452e-13,7.030868414909654e-05
63.18359375,-1.6388816432896916e-13,0.0003383319129249914
63.28125,-1.7978312630535667e-13,0.0005849331674339192
63.37890625,-1.5166527669228806e-13,0.0007986410314282087
63.4765625,-1.4696966158914895e-13,0.0009697880425075555
63.57421875,-1.1671984661126506e-13,0.0010909419794278923
63.671875,-1.0118733525418862e-13,0.0011572212180663082
63.76953125,-5.5072679619518536e-14,0.0011664811781783094
63.8671875,-3.7657927471970066e-14,0.0011193653416882578
63.96484375,1.8237970200390372e-14,0.0010192209725154635
64.0625,3.813509225576983e-14,0.0008718861838805802
64.16015625,7.714547963975226e-14,0.0006853610702660498
64.2578125,8.972361676651144e-14,0.000469380963733917
64.35546875,1.3462844895576919e-13,0.0002349142446510111
64.453125,1.377099457098889e-13,-6.389656926311851e-06
64.55078125,1.607828972995124e-13,-0.00024277452313593148
64.6484375,1.482584269256974e-13,-0.00046294578117583466
64.74609375,1.5410599526879698e-13,-0.000656605832529738
64.84375,1.2018989354845145e-13,-0.0008149311200006997
64.94140625,1.1255362188016366e-13,-0.0009309690617333773
65.0390625,7.213248055335582e-14,-0.000999937259997899
65.13671875,5.2867310731185616e-14,-0.001019412436906617
65.234375,-5.931735088428723e-16,-0.0009894021017602952
65.33203125,-2.4606959804501316e-14,-0.0009122977381677266
65.4296875,-6.771711685924574e-14,-0.0007927140303887569
65.52734375,-8.770376020796238e-14,-0.0006372240524034991
65.625,-1.2466717631337465e-13,-0.000454005165891561
65.72265625,-1.2386676443727245e-13,-0.00025241439339168355
65.8203125,-1.4298937476236558e-13,-4.251507204620787e-05
65.91796875,-1.3392837845773637e-13,0.00016542147614280646
66.015625,-1.4723688674039155e-13,0.0003614147715472444
66.11328125,-1.2979468429510573e-13,0.0005362504595807975
66.2109375,-1.3287797251169158e-13,0.0006819096005129523
66.30859375,-9.404640134485425e-14,0.0007919321629607264
66.40625,-8.708028746096531e-14,0.0008616984659692597
66.50390625,-4.346132391032608e-14,0.0008886165782958985
66.6015625,-3.011088915672399e-14,0.0008722084434683622
66.69921875,1.3426431662272102e-14,0.0008140925165722374
66.796875,2.7473506872566306e-14,0.0007178657269040172
66.89453125,7.812657848761445e-14,0.0005888923771336731
66.9921875,9.03003457366276e-14,0.00043401192781088334
67.08984375,1.291674161766329e-13,0.00026118129565898854
67.1875,1.3768416906634883e-13,7.907015045402389e-05
67.28515625,1.682379674884465e-13,-0.00010337039351380929
67.3828125,1.601923504907429e-13,-0.00027734440335382626
67.48046875,1.7612245824000288e-13,-0.0004346319334475504
67.578125,1.5597044762543333e-13,-0.0005679740399652276
67.67578125,1.5636567769962383e-13,-0.0006714041387157014
67.7734375,1.1566343647049136e-13,-0.0007405107674885192
67.87109375,1.0467772802942563e-13,-0.0007726204043254594
67.96875,5.481906055600022e-14,-0.0007668930615734015
68.06640625,2.0016120839566184e-14,-0.0007243277169909105
68.1640625,-3.4515009891531906e-14,-0.0006476790432140105
68.26171875,-5.992278755365177e-14,-0.0005412911424417383
68.359375,-1.0908275439208436e-13,-0.0004108578826738331
68.45703125,-1.190734681176504e-13,-0.0002631227846531129
68.5546875,-1.467809921970329e-13,-0.00010553407354180287
68.65234375,-1.457028868519589e-13,5.412762893356771e-05
68.75,-1.677254774497696e-13,0.0002081305119598914
68.84765625,-1.498742605432267e-13,0.0003491631468178972
68.9453125,-1.4782126726277348e-13,0.00047067870431934653
69.04296875,-1.0833021236748003e-13,0.0005671957574740831
69.140625,-9.63970494550561e-14,0.0006345420069226341
69.23828125,-6.673175283864239e-14,0.0006700302776216824
69.3359375,-5.305590820885871e-14,0.000672559601860438
69.43359375,-6.705039056411832e-15,0.000642637950180539
69.53125,6.826583835859008e-15,0.0005823270123372143
69.62890625,4.816210305269564e-14,0.000495113178231874
69.7265625,6.381872860293444e-14,0.00038571234499180115
69.82421875,8.540189851275616e-14,0.00025981921876703037
69.921875,8.395903497547057e-14,0.000123814250086087
70.01953125,1.0847196388667146e-13,-1.555686833333154e-05
70.1171875,1.0752654300035101e-13,-0.00015151517581391726
70.21484375,1.1983304523216472e-13,-0.0002775756768788514
70.3125,1.0109088723548648e-13,-0.0003878541584690948
70.41015625,1.0047935484799959e-13,-0.0004773391994881517
70.5078125,6.987864981667796e-14,-0.0005421169329270362
70.60546875,7.083011864101545e-14,-0.0005795386348337006
70.703125,4.5115736929382477e-14,-0.0005883241585571942
70.80078125,4.6624574658594756e-14,-0.0005685974569671744
70.8984375,1.6253281827071446e-14,-0.000521853779018037
70.99609375,6.958599584746966e-15,-0.0004508614267347966
71.09375,-2.2928865400262668e-14,-0.0003595040562972242
71.19140625,-2.373281754749083e-14,-0.00025257225702949194
71.2890625,-5.023489351414356e-14,-0.0001355154188944749
71.38671875,-4.616508607869555e-14,-1.416660191274529e-05
71.484375,-6.783766658330572e-14,0.00010554582130826058
71.58203125,-6.558695571189628e-14,0.00021788560465982565
71.6796875,-8.844277121256544e-14,0.0003175813185157195
71.77734375,-7.708400962104455e-14,0.00040007143477565303
71.875,-8.236582342299728e-14,0.0004617105267553899
71.97265625,-6.536315933405672e-14,0.0004999273926787855
72.0703125,-6.310292644357832e-14,0.0005133284033998544
72.16796875,-3.281131292581712e-14,0.0005017421419934196
72.265625,-3.549776987861247e-14,0.00046620430644783847
72.36328125,-6.6103340465756956e-15,0.00040888474435910705
72.4609375,-1.0979694708852006e-15,0.0003329612407854526
72.55859375,2.1043744620433525e-14,0.00024244715744149668
72.65625,2.1101641742283586e-14,0.00014198210912660207
72.75390625,3.732449280873526e-14,3.6596468536556395e-05
72.8515625,2.942578734044822e-14,-6.853845470345394e-05
72.94921875,4.7861479341809066e-14,-0.00016836225112919052
73.046875,4.379750327206132e-14,-0.00025816709309043446
73.14453125,6.502037170420463e-14,-0.0003338178112715344
73.2421875,5.878212189745872e-14,-0.0003919401760727445
73.33984375,7.550428972523276e-14,-0.0004300689204041916
73.4375,6.165027182225239e-14,-0.00044674914175518607
73.53515625,8.501632392834805e-14,-0.0004415870890799821
73.6328125,6.721929311598262e-14,-0.0004152488549129815
73.73046875,6.727153644433066e-14,-0.0003694080312308404
73.828125,4.2499699657038865e-14,-0.000306645826177374
73.92578125,4.669830692598967e-14,-0.00023030936228762562
74.0234375,3.0356966787978725e-14,-0.0001443357822614483
74.12109375,3.296262699145613e-14,-5.305128993760939e-05
74.21875,-4.2027220046433736e-15,3.904471273432246e-05
74.31640625,-8.024149680966037e-15,0.00012749970804485194
74.4140625,-3.675223662998931e-14,0.00020812168042189642
74.51171875,-3.7591173886739325e-14,0.0002771761017014983
74.609375,-5.960936015518696e-14,0.00033155711123904793
74.70703125,-5.6379737717246413e-14,0.0003689251368506857
74.8046875,-7.457884195197188e-14,0.0003878049675699998
74.90234375,-6.533424077838403e-14,0.0003876403090050937
75.0,-8.517158328371548e-14,0.00036880302451959134
75.09765625,-7.887363632595418e-14,0.00033255748294407404
75.1953125,-1.0304597112021345e-13,0.0002809825883702235
75.29296875,-9.212538643045699e-14,0.00021685605715586636
75.390625,-1.044577454362074e-13,0.00014350723889271853
75.48828125,-7.566819269653394e-14,6.464617324962911e-05
75.5859375,-7.380702147542209e-14,-1.5822427470770612e-05
75.68359375,-4.2563776748925547e-14,-9.399102003532254e-05
75.78125,-3.522507229224917e-14,-0.00016613754237501722
75.87890625,5.273017725530533e-15,-0.00022890119100335595
75.9765625,1.6240035653321423e-14,-0.0002794374346664581
76.07421875,5.132339877349187e-14,-0.00031554519274883043
76.171875,5.826028853614999e-14,-0.00033576058313681997
76.26953125,9.130615111614279e-14,-0.0003394133617882434
76.3671875,9.944855051858277e-14,-0.0003266440477978577
76.46484375,1.2152890528678588e-13,-0.00029838166018725736
76.5625,1.1289972562039611e-13,-0.00025628389170642154
76.66015625,1.2000373444511542e-13,-0.00020264331977038914
76.7578125,9.427147875193427e-14,-0.00014026482212097814
76.85546875,9.378955327278955e-14,-7.232065335826961e-05
76.953125,6.703278957762925e-14,-2.1905913665087467e-06
77.05078125,6.403138351520423e-14,6.670485961627605e-05
77.1484375,4.0987971021009994e-14,0.00013107004064385761
77.24609375,3.8755194082254095e-14,0.00018789053090872548
77.34375,1.0523988585383152e-14,0.00023457300248431017
77.44140625,1.8096638385233944e-15,0.00026906211506025286
77.5390625,-2.987439531283429e-14,0.0002899292576603808
77.63671875,-2.4907850780194732e-14,0.0002964293999244022
77.734375,-4.5793476618875004e-14,0.00028852392337824
77.83203125,-4.633248584304344e-14,0.0002668689828292199
77.9296875,-7.316876489405158e-14,0.0002327706173151896
78.02734375,-6.563218160207727e-14,0.00018810940867400474
78.125,-8.102615281068863e-14,0.00013523889947109668
78.22265625,-7.567655011323977e-14,7.686316575969823e-05
78.3203125,-8.208193387859756e-14,1.5899841327227888e-05
78.41796875,-5.595968756676216e-14,-4.466452932794825e-05
78.515625,-5.6382276648127964e-14,-0.00010191969387542773
78.61328125,-3.284386839908013e-14,-0.00015317044466841583
78.7109375,-2.363763136261076e-14,-0.0001960623593254815
78.80859375,6.417953600451505e-15,-0.00022868872008942649
78.90625,1.856113250791034e-14,-0.00024967382045435664
79.00390625,5.3926989240971444e-14,-0.00025822909673495605
79.1015625,5.688676042508324e-14,-0.00025417989956561893
79.19921875,8.811367201138943e-14,-0.00023796217658701284
79.296875,8.350849880170821e-14,-0.00021058980112213877
79.39453125,9.84750444035706e-14,-0.00017359468182576277
79.4921875,9.00705294158167e-14,-0.00012894305885042889
79.58984375,9.706010834811746e-14,-7.893247428551923e-05
79.6875,7.265753385667313e-14,-2.6074749940734175e-05
79.78515625,7.228262540153793e-14,2.702912222426486e-05
79.8828125,4.9468187884689375e-14,7.781599493938179e-05
79.98046875,3.782037681086202e-14,0.00012388332998923768
80.078125,8.15784786571824e-15,0.00016310187877637328
80.17578125,1.5227031290662398e-15,0.00019371304304212253
80.2734375,-2.7233446920382117e-14,0.00021440651784676712
80.37109375,-4.3733747242944856e-14,0.00022437485291230635
80.46875,-8.285634583636412e-14,0.00022334274474596923
80.56640625,-9.925528901596606e-14,0.0002115701311859836
80.6640625,-1.2197014071549874e-13,0.0001898294399040928
80.76171875,-1.2098301438167876e-13,0.00015935858089177938
80.859375,-1.4689767703989323e-13,0.00012179241118432726
80.95703125,-1.3980462696080704e-13,7.907638510487434e-05
81.0546875,-1.370263254640265e-13,3.336689062249245e-05
81.15234375,-1.1857273915104885e-13,-1.3076672151072339e-05
81.25,-1.1312455551752834e-13,-5.800271306831297e-05
81.34765625,-9.044241632735464e-14,-9.927578003076763e-05
81.4453125,-8.021645138397885e-14,-0.00013497722166869207
81.54296875,-4.3160109649676485e-14,-0.00016349348136271752
81.640625,-1.6752437807060754e-14,-0.00018358800512674215
81.73828125,4.039601366909729e-14,-0.0001944536120993122
81.8359375,7.40938209289707e-14,-0.00019574317788089823
81.93359375,1.2071874468664583e-13,-0.0001875775668841683
82.03125,1.455405041376648e-13,-0.0001705308662899079
82.12890625,1.8288715031865885e-13,-0.00014559406676467688
82.2265625,1.7540138529074312e-13,-0.00011411935160394856
82.32421875,1.8731666166453455e-13,-7.774804890835174e-05
82.421875,1.7339660119651777e-13,-3.832603010963228e-05
82.51953125,1.7336122021988162e-13,2.1891293203146393e-06
82.6171875,1.4116633059781716e-13,4.182459673799833e-05
82.71484375,1.151735122192576e-13,7.868762120742118e-05
82.8125,7.580553028597974e-14,0.00011105519231852397
82.91015625,5.3213636117609546e-14,0.00013745380789528369
83.0078125,4.0056123790926605e-15,0.00015672569655260835
83.10546875,-2.0016632154180235e-14,0.00016807856346466243
83.203125,-6.521937599998769e-14,0.00017111677755262715
83.30078125,-9.144616195740007e-14,0.0001658528521960185
83.3984375,-1.3387480294068295e-13,0.0001526990429308747
83.49609375,-1.523750170976184e-13,0.00013243984689444111
83.59375,-1.8176476877980536e-13,0.00010618709390008339
83.69140625,-1.7385253145845823e-13,7.532012543253563e-05
83.7890625,-1.9005279927935967e-13,4.1414228589327765e-05
83.88671875,-1.8847536697601792e-13,6.160997325405637e-06
83.984375,-1.907019880215607e-13,-2.8715387888802934e-05
84.08203125,-1.6208001485215422e-13,-6.154185051354482e-05
84.1796875,-1.4350681630729773e-13,-9.077604701351004e-05
84.27734375,-9.909574668125386e-14,-0.00011507817579416285
84.375,-6.741206039852594e-14,-0.00013337165582008787
84.47265625,-7.089859872908256e-15,-0.0001448899642311061
84.5703125,4.0042825171774306e-14,-0.0001492076409019487
84.66796875,1.068004840728297e-13,-0.00014625426876784117
84.765625,1.342677874829998e-13,-0.00013631108169345337
84.86328125,1.7675394575190326e-13,-0.00011999069529181956
84.9609375,1.8831042252213034e-13,-9.820125973413508e-05
85.05859375,2.1010870270035558e-13,-7.209705928905085e-05
85.15625,2.0026149369672288e-13,-4.3018197606271726e-05
85.25390625,2.0009050987039228e-13,-1.2422483159992857e-05
85.3515625,1.7276889103165274e-13,1.8187054468590846e-05
85.44921875,1.600572798821338e-13,4.7335441848262724e-05
85.546875,1.1704281740641537e-13,7.364628697274223e-05
85.64453125,9.109793388020736e-14,9.590620736761281e-05
85.7421875,5.097816572905971e-14,0.00011312017352080703
85.83984375,1.5923885340506115e-14,0.0001245552748975654
85.9375,-4.447459620140657e-14,0.00012977102121644572
86.03515625,-7.939716504287871e-14,0.00012863497643140302
86.1328125,-1.2789193336885654e-13,0.00012132325249031828
86.23046875,-1.5399092371951566e-13,0.00010830612840212491
86.328125,-1.9641351467999028e-13,9.031977170765416e-05
86.42578125,-2.071311124016847e-13,6.832569033445335e-05
86.5234375,-2.2609945418440529e-13,4.346010283553561e-05
86.62109375,-2.094430292323788e-13,1.6975858910723824e-05
86.71875,-2.129840331577934e-13,-9.82014926896027e-06
86.81640625,-1.9301073248874608e-13,-3.563098336353017e-05
86.9140625,-1.8345440510697603e-13,-5.9231952672401676e-05
87.01171875,-1.2898975318491417e-13,-7.952823678692702e-05
87.109375,-1.0185202218800001e-13,-9.560515019934061e-05
87.20703125,-4.8670214516968226e-14,-0.00010676876782474041
87.3046875,-2.160909505275447e-15,-0.00011257513837237771
87.40234375,5.796577693613654e-14,-0.00011284689620335614
87.5,9.075294844994763e-14,-0.00010767671215412182
87.59765625,1.3750959915975846e-13,-9.741766857363927e-05
87.6953125,1.6228712846907845e-13,-8.266127215683377e-05
87.79296875,1.96842062599069e-13,-6.420440011090748e-05
87.890625,2.1551801318057243e-13,-4.300698360229255e-05
87.98828125,2.3855425686137277e-13,-2.0142644222441975e-05
88.0859375,2.318278995755644e-13,3.25520362357527e-06
88.18359375,2.388521741710367e-13,2.604910107605067e-05
88.28125,2.1096480077980623e-13,4.71524227118667e-05
88.37890625,1.93593155712077e-13,6.558075668842758e-05
88.4765625,1.5688290954857643e-13,8.049737858425266e-05
88.57421875,1.308262637816555e-13,9.125074095818422e-05
88.671875,8.342067836103975e-14,9.740232502847477e-05
88.76953125,5.224000374455582e-14,9.874369680443732e-05
88.8671875,3.195120217363589e-15,9.530215223743059e-05
88.96484375,-2.7190198564073852e-14,8.733489747517764e-05
89.0625,-6.778427992668309e-14,7.531226369334575e-05
89.16015625,-9.177181749593257e-14,5.9890974724114354e-05
89.2578125,-1.2780423649845896e-13,4.1878945483821404e-05
89.35546875,-1.3481712339040958e-13,2.2193468985197698e-05
89.453125,-1.5345834160263823e-13,1.814932746483453e-06
89.55078125,-1.5220097411844055e-13,-1.8261620117649373e-05
89.6484375,-1.6407719034165928e-13,-3.707471024053022e-05
